seller_id,seller_registration_dt,seller_first_sale_dt,seller_main_category,seller_region_cluster,seller_size_bucket,fulfillment_model,seller_manager_region,seller_onboarding_channel,seller_has_logo_flag
102579,2024-10-03,2024-10-24,Детские товары,Урал,small,FBO,east,partner,1
102580,2025-09-29,2025-10-24,Одежда,Урал,micro,FBS,north,organic,1
102581,2026-01-13,2026-02-02,Детские товары,Урал,micro,mixed,east,ads,1
102582,2023-10-30,2023-11-27,Красота,Центр,small,FBS,west,organic,1
102583,2024-03-14,2024-04-05,Красота,Центр,medium,FBS,east,organic,1
102584,2025-10-11,2025-11-22,Одежда,Сибирь,small,FBO,north,partner,0
102585,2025-02-22,2025-03-17,Одежда,Поволжье,micro,FBS,south,ads,0
102586,2024-07-05,2024-07-24,Аксессуары,Санкт-Петербург,micro,FBO,north,organic,0
102587,2023-12-14,2024-01-07,Красота,Сибирь,micro,FBS,center,partner,1
102588,2025-05-16,2025-06-03,Красота,Поволжье,small,FBO,center,organic,0
102589,2024-02-12,2024-02-16,Детские товары,Москва и МО,micro,FBS,east,organic,1
102590,2023-12-16,2024-02-07,Одежда,Сибирь,micro,FBO,center,partner,1
102591,2025-09-15,2025-12-07,Дом,Поволжье,micro,FBS,west,organic,1
102592,2025-07-21,2025-08-08,Красота,Москва и МО,medium,FBO,south,referral,1
102593,2026-01-30,2026-03-07,Канцелярия,Москва и МО,small,FBO,east,partner,1
102594,2024-04-16,2024-05-31,Дом,Центр,small,FBS,east,ads,1
102595,2024-02-23,2024-03-02,Дом,Центр,micro,FBO,south,offline_event,1
102596,2024-09-01,2024-09-10,Красота,Москва и МО,micro,mixed,center,organic,1
102597,2026-03-08,2026-03-27,Дом,Юг,micro,FBS,north,partner,1
102598,2025-03-25,2025-06-03,Спорт,Урал,small,FBO,east,organic,0
102599,2025-07-15,2025-07-24,Одежда,Санкт-Петербург,small,mixed,west,organic,0
102600,2025-08-25,2025-09-25,Дом,Санкт-Петербург,medium,FBO,center,organic,1
102601,2025-05-01,2025-06-07,Обувь,Дальний Восток,micro,FBO,center,partner,1
102602,2026-01-04,2026-01-29,Спорт,Поволжье,small,mixed,west,offline_event,1
102603,2023-10-23,2023-12-13,Красота,Санкт-Петербург,small,mixed,center,organic,1
102604,2025-12-31,2026-03-07,Обувь,Урал,micro,FBS,center,organic,0
102605,2023-09-30,2023-10-13,Красота,Москва и МО,micro,FBS,north,ads,1
102606,2023-12-20,2024-01-26,Дом,Юг,micro,FBO,west,ads,1
102607,2023-12-29,2024-02-12,Обувь,Москва и МО,small,FBS,east,referral,1
102608,2025-01-28,2025-03-20,Одежда,Москва и МО,micro,FBS,south,partner,1
102609,2023-11-27,2023-12-29,Красота,Москва и МО,micro,FBO,south,partner,1
102610,2024-09-15,2024-10-05,Электроника,Москва и МО,micro,FBS,south,offline_event,1
102611,2025-06-18,2025-07-03,Дом,Сибирь,large,FBO,east,referral,1
102612,2025-12-18,2026-01-27,Красота,Центр,medium,FBO,center,partner,1
102613,2026-02-08,2026-02-15,Товары для животных,Юг,micro,mixed,south,ads,1
102614,2023-12-22,2024-02-03,Обувь,Поволжье,medium,mixed,center,organic,1
102615,2023-09-09,2023-09-28,Красота,Поволжье,micro,FBS,north,referral,1
102616,2025-03-30,2025-05-16,Детские товары,Урал,micro,FBS,west,organic,0
102617,2025-08-02,2025-09-29,Канцелярия,Центр,small,FBO,center,organic,1
102618,2024-02-22,2024-03-29,Красота,Поволжье,small,mixed,center,organic,1
102619,2024-08-27,2024-09-05,Спорт,Сибирь,large,FBS,west,organic,1
102620,2025-06-21,2025-07-10,Дом,Юг,micro,FBS,north,partner,1
102621,2024-08-18,2024-08-30,Детские товары,Поволжье,small,FBO,east,organic,1
102622,2024-02-02,2024-02-13,Канцелярия,Центр,micro,FBS,center,organic,0
102623,2025-06-30,2025-07-11,Одежда,Центр,large,mixed,east,organic,0
102624,2024-10-13,2024-11-14,Электроника,Урал,micro,mixed,south,organic,1
102625,2023-12-31,2024-01-13,Аксессуары,Санкт-Петербург,micro,FBS,south,referral,1
102626,2024-05-14,2024-07-16,Товары для животных,Москва и МО,micro,FBS,south,partner,1
102627,2024-03-07,2024-03-13,Дом,Урал,small,FBS,center,organic,1
102628,2024-01-18,2024-02-10,Спорт,Москва и МО,small,FBO,east,ads,1
102629,2025-05-09,2025-05-27,Одежда,Урал,small,FBO,center,offline_event,1
102630,2024-08-06,2024-09-02,Одежда,Санкт-Петербург,small,mixed,north,offline_event,1
102631,2025-04-10,2025-04-24,Одежда,Москва и МО,micro,FBS,center,organic,0
102632,2024-10-07,2024-10-12,Детские товары,Сибирь,medium,FBO,center,organic,1
102633,2024-11-01,2024-12-03,Обувь,Санкт-Петербург,micro,FBS,north,organic,1
102634,2025-07-24,2025-09-01,Дом,Урал,small,FBO,center,offline_event,0
102635,2023-12-23,2024-02-17,Обувь,Санкт-Петербург,large,FBO,south,organic,0
102636,2024-07-09,2024-07-14,Аксессуары,Поволжье,micro,FBS,west,organic,1
102637,2023-08-22,2023-09-18,Дом,Центр,micro,mixed,north,referral,1
102638,2024-07-11,2024-08-17,Аксессуары,Центр,micro,FBS,south,offline_event,1
102639,2026-01-08,2026-01-12,Дом,Москва и МО,micro,FBS,west,offline_event,0
102640,2023-08-12,2023-08-26,Аксессуары,Центр,small,FBO,east,ads,1
102641,2025-09-07,2025-09-25,Электроника,Центр,large,FBO,east,referral,0
102642,2025-12-03,2026-02-04,Спорт,Поволжье,medium,FBS,west,referral,0
102643,2024-03-05,2024-03-15,Одежда,Поволжье,small,FBS,south,referral,1
102644,2025-08-26,2025-09-04,Аксессуары,Урал,micro,FBS,east,ads,0
102645,2024-11-24,2025-01-14,Канцелярия,Сибирь,small,FBS,east,ads,0
102646,2025-11-02,2025-11-12,Одежда,Москва и МО,small,mixed,north,partner,1
102647,2025-07-31,2025-09-15,Одежда,Москва и МО,medium,FBS,east,partner,1
102648,2025-09-21,2025-10-13,Спорт,Урал,micro,FBO,east,partner,0
102649,2023-10-20,2024-01-12,Дом,Юг,small,FBS,north,offline_event,0
102650,2023-09-22,2023-10-11,Одежда,Центр,micro,FBS,east,ads,0
102651,2023-10-11,2023-11-27,Одежда,Урал,small,FBS,center,organic,0
102652,2023-07-18,2023-08-03,Аксессуары,Урал,small,FBO,center,organic,1
102653,2025-12-23,2026-01-30,Одежда,Санкт-Петербург,medium,FBO,center,partner,1
102654,2025-11-29,2025-12-17,Одежда,Москва и МО,micro,FBO,north,organic,1
102655,2024-05-23,2024-06-07,Канцелярия,Урал,micro,FBO,east,ads,0
102656,2023-08-15,2023-09-20,Обувь,Поволжье,small,FBS,south,offline_event,0
102657,2024-09-10,2024-09-16,Красота,Санкт-Петербург,large,mixed,north,organic,1
102658,2024-06-07,2024-06-16,Обувь,Сибирь,large,mixed,south,partner,1
102659,2023-07-15,2023-08-05,Аксессуары,Сибирь,medium,FBS,south,referral,1
102660,2023-10-11,2023-10-28,Электроника,Сибирь,medium,FBO,west,organic,1
102661,2024-07-30,2024-09-29,Одежда,Санкт-Петербург,micro,mixed,east,partner,0
102662,2025-01-08,2025-02-09,Обувь,Поволжье,small,FBO,center,organic,1
102663,2024-09-30,2024-11-26,Красота,Юг,large,FBS,south,organic,1
102664,2025-02-17,2025-03-13,Дом,Юг,micro,FBS,west,partner,0
102665,2024-06-20,2024-07-03,Аксессуары,Сибирь,micro,FBO,center,partner,0
102666,2025-03-16,2025-03-29,Дом,Урал,micro,FBS,west,organic,1
102667,2024-07-21,2024-08-22,Спорт,Центр,small,FBO,south,referral,0
102668,2026-01-19,2026-03-01,Спорт,Центр,micro,FBS,south,organic,1
102669,2025-04-22,2025-05-06,Одежда,Поволжье,micro,mixed,center,partner,1
102670,2024-12-18,2025-01-07,Обувь,Сибирь,small,FBO,east,partner,0
102671,2023-12-29,2024-01-02,Электроника,Санкт-Петербург,small,FBO,south,partner,1
102672,2026-01-29,2026-02-25,Одежда,Центр,micro,FBO,south,partner,1
102673,2025-06-29,2025-08-02,Электроника,Сибирь,micro,FBO,east,organic,1
102674,2025-10-01,2025-10-31,Одежда,Центр,micro,mixed,center,partner,1
102675,2024-05-01,2024-05-27,Одежда,Центр,small,mixed,north,organic,0
102676,2024-01-14,2024-01-24,Дом,Москва и МО,micro,FBS,center,organic,1
102677,2025-03-12,2025-05-02,Электроника,Москва и МО,small,FBO,south,organic,1
102678,2023-07-27,2023-08-18,Одежда,Санкт-Петербург,medium,FBS,north,partner,1
102679,2023-10-05,2023-11-18,Дом,Юг,micro,FBO,west,organic,0
102680,2024-12-05,2025-02-28,Детские товары,Урал,micro,FBO,center,partner,0
102681,2025-07-05,2025-08-10,Одежда,Москва и МО,medium,FBO,south,ads,1
102682,2023-11-14,2023-11-29,Канцелярия,Санкт-Петербург,small,FBO,north,partner,1
102683,2025-09-10,2025-09-24,Электроника,Дальний Восток,micro,FBS,center,organic,0
102684,2025-05-24,2025-07-04,Одежда,Центр,medium,FBS,south,organic,1
102685,2026-02-23,2026-03-14,Детские товары,Москва и МО,medium,FBO,east,organic,1
102686,2023-11-21,2023-12-09,Детские товары,Москва и МО,medium,FBO,center,organic,0
102687,2025-06-28,2025-07-19,Одежда,Поволжье,small,FBO,south,organic,0
102688,2025-06-23,2025-07-09,Детские товары,Санкт-Петербург,small,FBS,center,ads,1
102689,2025-10-21,2025-10-27,Спорт,Санкт-Петербург,small,FBO,north,offline_event,1
102690,2023-12-04,2023-12-11,Спорт,Урал,micro,mixed,west,organic,1
102691,2023-08-22,2023-08-25,Аксессуары,Юг,small,FBO,south,ads,1
102692,2025-11-05,2025-11-25,Дом,Юг,small,FBO,center,organic,0
102693,2024-03-05,2024-03-23,Красота,Москва и МО,micro,FBO,east,partner,1
102694,2024-08-20,2024-09-27,Одежда,Москва и МО,micro,FBS,north,ads,1
102695,2024-12-27,2025-01-26,Одежда,Дальний Восток,medium,FBO,north,organic,1
102696,2024-02-13,2024-03-05,Обувь,Юг,medium,FBO,east,organic,1
102697,2025-02-10,2025-02-27,Аксессуары,Санкт-Петербург,small,mixed,center,organic,0
102698,2024-07-27,2024-08-16,Одежда,Дальний Восток,small,FBO,center,organic,1
102699,2025-12-31,2026-01-26,Дом,Поволжье,small,FBO,center,organic,1
102700,2025-04-05,2025-04-12,Электроника,Поволжье,micro,FBO,east,partner,1
102701,2024-07-26,2024-08-09,Товары для животных,Поволжье,micro,FBS,center,organic,0
102702,2025-01-04,2025-02-10,Красота,Центр,micro,FBO,north,organic,1
102703,2024-06-27,2024-07-12,Электроника,Юг,small,FBS,center,organic,0
102704,2024-05-13,2024-05-30,Красота,Дальний Восток,micro,FBS,west,organic,0
102705,2025-03-12,2025-04-01,Обувь,Поволжье,large,FBO,east,organic,0
102706,2025-05-03,2025-05-12,Детские товары,Юг,micro,FBO,center,ads,1
102707,2023-12-02,2023-12-25,Обувь,Москва и МО,medium,FBS,north,referral,1
102708,2024-01-02,2024-01-13,Электроника,Юг,small,mixed,south,offline_event,1
102709,2025-11-02,2025-12-24,Детские товары,Центр,small,FBS,center,organic,0
102710,2024-01-18,2024-02-27,Красота,Москва и МО,medium,FBS,north,partner,1
102711,2024-12-19,2025-02-07,Красота,Юг,micro,mixed,east,organic,0
102712,2023-10-22,2023-11-01,Одежда,Дальний Восток,small,FBO,south,partner,1
102713,2025-03-30,2025-04-22,Обувь,Центр,small,FBO,center,referral,0
102714,2024-09-01,2024-09-26,Дом,Сибирь,large,FBS,east,ads,1
102715,2025-07-10,2025-09-08,Одежда,Москва и МО,micro,FBS,west,ads,1
102716,2026-02-09,2026-04-03,Одежда,Центр,micro,FBO,north,organic,1
102717,2025-10-08,2025-12-15,Красота,Сибирь,large,mixed,north,referral,1
102718,2024-08-10,2024-09-14,Одежда,Поволжье,medium,FBS,north,ads,1
102719,2024-08-11,2024-08-18,Товары для животных,Москва и МО,small,FBO,south,offline_event,0
102720,2024-03-19,2024-04-02,Аксессуары,Поволжье,micro,FBO,east,organic,1
102721,2026-01-15,2026-02-19,Товары для животных,Центр,micro,FBS,north,organic,1
102722,2023-12-07,2024-01-16,Аксессуары,Москва и МО,small,FBO,south,ads,0
102723,2023-11-18,2023-12-06,Дом,Поволжье,medium,FBO,east,organic,0
102724,2023-10-12,2023-11-27,Одежда,Москва и МО,medium,FBO,south,organic,1
102725,2026-02-17,2026-03-01,Дом,Москва и МО,micro,FBS,east,organic,1
102726,2023-09-02,2023-10-04,Товары для животных,Санкт-Петербург,small,mixed,south,organic,1
102727,2024-08-15,2024-09-25,Одежда,Москва и МО,medium,mixed,center,organic,1
102728,2024-01-26,2024-02-11,Электроника,Юг,small,FBS,south,ads,1
102729,2023-10-28,2023-11-19,Аксессуары,Юг,micro,FBS,center,organic,1
102730,2023-12-08,2024-01-21,Электроника,Дальний Восток,small,FBO,south,partner,1
102731,2026-01-12,2026-01-27,Товары для животных,Урал,small,mixed,south,organic,0
102732,2025-10-08,2025-10-18,Детские товары,Юг,small,FBO,center,organic,1
102733,2025-01-18,2025-01-28,Электроника,Сибирь,medium,FBS,north,organic,0
102734,2025-07-19,2025-09-15,Одежда,Москва и МО,medium,FBO,north,ads,1
102735,2025-11-11,2025-11-27,Красота,Москва и МО,medium,FBS,west,organic,0
102736,2024-08-22,2024-09-29,Одежда,Центр,micro,FBO,center,organic,1
102737,2023-12-08,2023-12-14,Одежда,Поволжье,medium,FBS,center,organic,1
102738,2024-01-03,2024-01-15,Одежда,Поволжье,medium,FBO,west,ads,1
102739,2025-10-27,2025-11-14,Красота,Центр,micro,FBO,north,organic,1
102740,2025-07-01,2025-08-04,Электроника,Юг,micro,FBO,north,organic,0
102741,2026-02-25,2026-03-24,Красота,Центр,small,FBS,center,organic,1
102742,2024-05-01,2024-06-15,Спорт,Москва и МО,large,FBO,center,organic,1
102743,2024-03-05,2024-05-31,Канцелярия,Москва и МО,medium,FBS,south,ads,1
102744,2025-01-22,2025-01-28,Электроника,Москва и МО,micro,mixed,south,ads,1
102745,2026-02-11,2026-03-04,Дом,Москва и МО,small,FBO,center,organic,1
102746,2023-09-10,2023-09-22,Товары для животных,Урал,micro,FBS,east,ads,1
102747,2025-02-10,2025-03-13,Детские товары,Юг,micro,FBO,center,organic,1
102748,2025-04-27,2025-06-04,Дом,Москва и МО,micro,FBO,south,organic,0
102749,2023-10-23,2023-12-23,Дом,Санкт-Петербург,micro,FBS,south,organic,1
102750,2025-09-14,2025-10-31,Одежда,Поволжье,medium,FBS,east,organic,0
102751,2023-12-04,2024-02-09,Красота,Москва и МО,micro,FBS,west,partner,1
102752,2024-08-07,2024-11-04,Одежда,Сибирь,small,FBO,north,organic,1
102753,2025-03-27,2025-05-11,Детские товары,Поволжье,medium,FBS,south,partner,1
102754,2024-06-05,2024-06-12,Красота,Санкт-Петербург,micro,FBO,center,referral,1
102755,2025-11-14,2025-11-22,Одежда,Урал,small,FBS,center,referral,1
102756,2023-07-02,2023-07-15,Одежда,Сибирь,micro,mixed,center,ads,1
102757,2024-11-28,2025-01-20,Детские товары,Дальний Восток,micro,FBS,south,organic,1
102758,2026-01-27,2026-02-05,Спорт,Поволжье,large,FBO,center,organic,1
102759,2023-09-06,2023-09-13,Спорт,Урал,medium,FBS,south,partner,1
102760,2025-11-07,2025-12-05,Обувь,Юг,micro,FBO,east,offline_event,1
